Dec-96,35.85,35.8,36.047,35.577,0.36%
Nov-96,35.722,35.685,35.865,35.425,0.06%
Oct-96,35.7,35.74,35.925,35.4,0.14%
Sep-96,35.65,35.7,36.06,35.55,0.00%
Aug-96,35.65,35.76,35.99,35.3,0.28%
Jul-96,35.55,35,36.06,34.75,1.72%
Jun-96,34.95,34.95,35.295,34.7,0.00%
May-96,34.95,34.75,35.87,34.5,0.87%
Apr-96,34.65,34.15,34.93,33.85,1.61%
Mar-96,34.1,34.8,36.05,33.85,-1.69%
Feb-96,34.685,36.605,38.575,34.685,-4.84%
Jan-96,36.45,35.23,36.75,35.2,3.65%
Dec-95,35.165,34.865,35.205,34.765,0.77%
Nov-95,34.895,34.015,35.008,33.915,2.03%
Oct-95,34.2,33.85,35.9,33.83,0.81%
Sep-95,33.925,31.795,35.015,31.795,6.50%
Aug-95,31.855,31.385,32.065,31.365,1.40%
Jul-95,31.415,31.415,31.435,31.365,0.05%
Jun-95,31.4,31.395,31.445,31.315,-0.08%
May-95,31.425,31.435,31.467,31.325,-0.03%
Apr-95,31.433,31.433,31.492,31.312,0.06%
Mar-95,31.415,31.415,32.115,31.385,-0.04%
Feb-95,31.426,31.379,31.456,31.366,0.16%
Jan-95,31.375,31.373,31.388,31.358,0.02%
Dec-94,31.369,31.389,31.434,31.369,-0.08%
Nov-94,31.395,31.38,31.442,31.367,0.06%
Oct-94,31.376,31.371,31.409,31.364,0.04%
Sep-94,31.363,31.372,31.38,31.363,-0.02%
Aug-94,31.369,31.371,31.391,31.361,0.00%
Jul-94,31.37,31.37,31.385,31.352,0.00%
Jun-94,31.37,31.37,31.383,31.367,0.00%
May-94,31.37,31.37,31.38,31.362,0.01%
Apr-94,31.367,31.365,31.388,31.358,-0.01%
Mar-94,31.37,31.362,31.47,31.362,0.02%
Feb-94,31.365,31.373,31.383,31.365,0.00%
Jan-94,31.366,31.371,31.381,31.364,-0.01%
Dec-93,31.369,31.369,31.386,31.366,-0.01%
Nov-93,31.371,31.371,31.376,31.366,0.00%
Oct-93,31.371,31.371,31.384,31.361,0.00%
Sep-93,31.37,31.373,31.385,31.365,-0.02%
Aug-93,31.377,31.37,31.403,31.355,0.03%
Jul-93,31.368,31.373,31.412,31.304,0.01%
Jun-93,31.365,31.385,31.538,31.257,-0.04%
May-93,31.377,31.358,31.432,31.299,0.11%
Apr-93,31.343,31.216,31.56,31.172,0.46%
Mar-93,31.201,32.919,33.358,31.129,-5.07%
Feb-93,32.868,31.446,33.724,31.246,4.75%
Jan-93,31.377,30.855,31.61,30.694,1.77%
Dec-92,30.831,30.281,30.984,30.217,1.79%
Nov-92,30.289,30.107,30.363,29.936,0.76%
Oct-92,30.062,30.089,30.386,29.958,0.05%
Sep-92,30.048,30.317,30.317,29.949,-0.99%
Aug-92,30.349,30.148,31.074,29.963,0.83%
Jul-92,30.098,30.887,30.887,30.021,-2.41%
Jun-92,30.84,30.633,31.008,29.786,0.77%
May-92,30.604,30.189,31.254,29.737,0.09%
Apr-92,30.576,30.576,31.56,30.493,-2.46%
Mar-92,31.348,31.348,31.795,28.06,19.25%
Feb-92,26.287,26.287,27.452,25.802,1.10%
Jan-92,26.001,26.001,26.154,25.777,0.80%
Dec-91,25.795,25.795,25.942,25.738,-0.06%
Nov-91,25.81,25.81,25.917,25.763,0.04%
Oct-91,25.8,25.8,26.004,25.72,-0.01%
Sep-91,25.803,25.803,26.038,25.73,0.01%
Aug-91,25.8,25.8,26.257,25.52,-0.31%
Jul-91,25.88,25.88,26.609,23.073,22.06%
Jun-91,21.202,21.202,21.247,20.914,1.40%
May-91,20.91,20.91,20.927,20.202,3.45%
Apr-91,20.212,20.212,20.373,19.61,3.03%
Mar-91,19.617,19.617,19.702,19.025,2.84%
Feb-91,19.075,19.075,19.174,18.57,2.25%
Jan-91,18.655,18.655,18.683,18.056,2.86%
Dec-90,18.136,18.136,18.279,18.064,-0.28%
Nov-90,18.187,18.187,18.207,18.02,0.17%
Oct-90,18.157,18.157,18.268,17.905,0.43%
Sep-90,18.08,18.08,18.27,17.549,3.01%
Aug-90,17.552,17.552,17.598,17.312,0.91%
Jul-90,17.393,17.393,17.541,17.367,-0.55%
Jun-90,17.489,17.489,17.548,17.388,0.64%
May-90,17.378,17.378,17.399,17.348,0.45%
Apr-90,17.3,17.3,17.3,17.3,0.70%
Mar-90,17.18,17.18,17.18,17.18,1.30%
Feb-90,16.96,16.96,16.96,16.96,0.47%
Jan-90,16.88,16.88,16.88,16.88,0.24%
Dec-89,16.84,16.84,16.84,16.84,-0.12%
Nov-89,16.86,16.86,16.86,16.86,-0.12%
Oct-89,16.88,16.88,16.88,16.88,1.14%
Sep-89,16.69,16.69,16.69,16.69,0.24%
Aug-89,16.65,16.65,16.65,16.65,1.28%
Jul-89,16.44,16.44,16.44,16.44,-0.30%
Jun-89,16.49,16.49,16.49,16.49,1.29%
May-89,16.28,16.28,16.28,16.28,2.65%
Apr-89,15.86,15.86,15.86,15.86,1.47%
Mar-89,15.63,15.63,15.63,15.63,1.82%
Feb-89,15.35,15.35,15.35,15.35,1.12%
Jan-89,15.18,15.18,15.18,15.18,1.27%
Dec-88,14.99,14.99,14.99,14.99,0.27%
Nov-88,14.95,14.95,14.95,14.95,-0.13%
Oct-88,14.97,14.97,14.97,14.97,2.89%
Sep-88,14.55,14.55,14.55,14.55,1.32%
Aug-88,14.36,14.36,14.36,14.36,1.34%
Jul-88,14.17,14.17,14.17,14.17,0.71%
Jun-88,14.07,14.07,14.07,14.07,4.45%
May-88,13.47,13.47,13.47,13.47,1.97%
Apr-88,13.21,13.21,13.21,13.21,1.93%
Mar-88,12.96,12.96,12.96,12.96,-0.77%
Feb-88,13.06,13.06,13.06,13.06,-0.15%
Jan-88,13.08,13.08,13.08,13.08,2.59%
Dec-87,12.75,12.75,12.75,12.75,-1.09%
Nov-87,12.89,12.89,12.89,12.89,-0.77%
Oct-87,12.99,12.99,12.99,12.99,-0.92%
Sep-87,13.11,13.11,13.11,13.11,0.46%
Aug-87,13.05,13.05,13.05,13.05,-0.46%
Jul-87,13.11,13.11,13.11,13.11,1.71%
Jun-87,12.89,12.89,12.89,12.89,0.39%
May-87,12.84,12.84,12.84,12.84,1.50%
Apr-87,12.65,12.65,12.65,12.65,-2.24%
Mar-87,12.94,12.94,12.94,12.94,-0.84%
Feb-87,13.05,13.05,13.05,13.05,0.08%
Jan-87,13.04,13.04,13.04,13.04,-0.61%
