2014,2014090400,GB,16,3,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,7,middle,0,NA,P.Harvin,NA,NA,NA,NA,0,22,12,SEA
2014,2014090400,GB,16,1,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,22,12,SEA
2014,2014090400,SEA,17,NA,GB,SEA,1,0,NA,NA,Kickoff,NA,None,0,NA,0,NA,0,NA,NA,M.Morgan,NA,NA,NA,0,10,19,SEA
2014,2014090400,GB,17,1,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,12,left,0,NA,J.Nelson,NA,NA,NA,NA,0,10,19,SEA
2014,2014090400,GB,17,1,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,-4,left,0,NA,E.Lacy,NA,NA,NA,NA,0,10,19,SEA
2014,2014090400,GB,17,1,GB,SEA,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,T.McDaniel,NA,NA,NA,0,10,19,SEA
2014,2014090400,GB,17,2,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,9,left,0,NA,R.Cobb,B.Maxwell,NA,NA,NA,0,10,19,SEA
2014,2014090400,SEA,17,1,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,11,left,0,NA,J.Nelson,NA,NA,NA,NA,0,10,19,SEA
2014,2014090400,SEA,17,2,GB,SEA,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,10,19,SEA
2014,2014090400,SEA,17,3,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,10,left,0,NA,J.Nelson,NA,NA,NA,NA,0,10,19,SEA
2014,2014090400,SEA,17,1,GB,SEA,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,10,19,SEA
2014,2014090400,SEA,17,1,GB,SEA,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,10,19,SEA
2014,2014090400,SEA,17,NA,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,None,1,NA,0,NA,0,NA,A.Quarless,NA,NA,NA,NA,0,16,13,SEA
2014,2014090400,SEA,18,1,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,-2,right,0,NA,L.Willson,NA,NA,NA,NA,0,29,13,SEA
2014,2014090400,SEA,18,2,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,29,13,SEA
2014,2014090400,SEA,18,3,SEA,GB, Defensive Holding, enforced at SEA 24 - No Play.",0,NA,0,0,NA,No Play,None,1,0,0,None,0,NA,NA,NA,NA,GB,Defensive Holding,29,16
2014,2014090400,SEA,18,1,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,29,13,SEA
2014,2014090400,SEA,18,2,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,-5,left,0,NA,M.Lynch,NA,NA,NA,NA,0,29,13,SEA
2014,2014090400,SEA,18,1,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,29,13,SEA
2014,2014090400,SEA,18,2,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,29,13,SEA
2014,2014090400,GB,18,1,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,3,left,0,NA,R.Lockette,NA,NA,NA,NA,0,29,13,SEA
2014,2014090400,GB,18,1,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,J.Peppers,NA,NA,NA,0,29,13,SEA
2014,2014090400,GB,18,2,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,H.Clinton-Dix,NA,NA,NA,0,29,13,SEA
2014,2014090400,GB,18,3,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,NA,NA,NA,NA,0,29,13,SEA
2014,2014090400,SEA,19,NA,GB,SEA,1,0,NA,NA,Kickoff,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,16,20,SEA
2014,2014090400,GB,19,1,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,2,left,0,NA,A.Quarless,NA,NA,NA,NA,0,16,20,SEA
2014,2014090400,GB,19,2,GB,SEA,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,16,20,SEA
