2017,2017090700,KC,20,2,KC,NE,4,0,NA,Pass,A.Smith,00-0023436,1,Complete,2,2,0,NA,T.Kelce,00-0030506,NA,NA,0,0,21,27,NE,KC
2017,2017090700,KC,20,1,KC,NE,78,1,NA,Pass,A.Smith,00-0023436,1,Complete,31,47,0,NA,K.Hunt,00-0033923,NA,NA,0,0,21,27,NE,KC
2017,2017090700,NE,20,NA,KC,NE,0,0,NA,Extra Point,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,27,27,NE,KC
2017,2017090700,KC,21,NA,NE,KC,0,0,NA,Kickoff,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,27,28,NE,KC
2017,2017090700,NE,21,1,NE,KC,26,0,NA,Pass,T.Brady,00-0019596,1,Complete,5,21,0,NA,J.White,00-0031062,NA,NA,0,0,27,28,NE,KC
2017,2017090700,KC,21,1,NE,KC,8,0,NA,Pass,T.Brady,00-0019596,1,Complete,2,6,0,NA,C.Hogan,00-0028237,NA,NA,0,0,27,28,NE,KC
2017,2017090700,KC,21,2,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,8,0,0,NA,B.Cooks,00-0031236,NA,NA,0,0,27,28,NE,KC
2017,2017090700,KC,21,3,NE,KC,1,0,NA,Pass,T.Brady,00-0019596,1,Complete,-6,7,0,NA,J.White,00-0031062,NA,NA,0,0,27,28,NE,KC
2017,2017090700,KC,21,4,NE,KC,0,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,27,28,NE,KC
2017,2017090700,KC,22,1,KC,NE,0,0,NA,Pass,A.Smith,00-0023436,1,Incomplete Pass,16,0,0,NA,T.Hill,00-0033040,NA,NA,0,0,28,27,NE,KC
2017,2017090700,KC,22,2,KC,NE,2,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,28,27,NE,KC
2017,2017090700,KC,22,3,KC,NE,7,0,NA,Pass,A.Smith,00-0023436,1,Complete,3,4,0,NA,T.Kelce,00-0030506,NA,NA,0,0,28,27,NE,KC
2017,2017090700,KC,22,4,KC,NE,0,0,NA,No Play,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,28,27,NE,KC
2017,2017090700,KC,22,4,KC,NE,0,0,NA,Punt,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,28,27,NE,KC
2017,2017090700,NE,23,1,NE,KC,2,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,27,28,NE,KC
